step,loss
2102,1637.886962890625
2103,1646.277099609375
2104,1652.671875
2105,1640.043701171875
2106,1647.4453125
2107,1639.1220703125
2108,1635.817138671875
2109,1665.344482421875
2110,1623.01904296875
2111,1634.65234375
2112,1658.4111328125
2113,1668.1494140625
2114,1630.9345703125
2115,1627.6273193359375
2116,1643.409912109375
2117,1642.927978515625
2118,1666.8804931640625
2119,1643.9071044921875
2120,1644.2354736328125
2121,1642.3294677734375
2122,1638.849853515625
2123,1650.356689453125
2124,1639.966064453125
2125,1651.8819580078125
2126,1650.9573974609375
2127,1643.408447265625
2128,1649.1845703125
2129,1639.0504150390625
2130,1641.428466796875
2131,1640.244140625
2132,1663.3773193359375
2133,1659.8819580078125
2134,1637.745361328125
2135,1658.986572265625
2136,1635.03515625
2137,1641.2371826171875
2138,1646.592529296875
2139,1651.68994140625
2140,1647.6422119140625
2141,1654.9681396484375
2142,1624.3292236328125
2143,1634.6490478515625
2144,1654.0626220703125
2145,1649.941162109375
2146,1646.195556640625
2147,1643.9317626953125
2148,1629.479736328125
2149,1662.2198486328125
2150,1663.43408203125
2151,1644.22607421875
2152,1627.28173828125
2153,1644.4744873046875
2154,1654.177001953125
2155,1642.998291015625
2156,1657.250244140625
2157,1637.341796875
2158,1642.8720703125
2159,1639.9896240234375
2160,1638.84033203125
2161,1648.63818359375
2162,1644.3851318359375
2163,1628.864501953125
2164,1630.33837890625
2165,1642.4766845703125
2166,1635.613037109375
2167,1659.5146484375
2168,1627.2978515625
2169,1633.2353515625
2170,1643.7744140625
2171,1642.609130859375
2172,1650.252685546875
2173,1632.81201171875
2174,1628.85498046875
2175,1645.8536376953125
2176,1651.1591796875
2177,1639.8267822265625
2178,1657.226806640625
2179,1643.03857421875
2180,1651.6075439453125
2181,1640.404541015625
2182,1653.143310546875
2183,1636.5504150390625
2184,1643.413330078125
2185,1654.1875
2186,1655.8447265625
2187,1650.177978515625
2188,1670.2039794921875
2189,1643.43310546875
2190,1634.8255615234375
2191,1633.4656982421875
2192,1646.6258544921875
2193,1633.735107421875
2194,1643.607177734375
2195,1632.0845947265625
2196,1642.4913330078125
2197,1657.536865234375
2198,1630.096923828125
2199,1633.7630615234375
2200,1644.6552734375
2201,1649.412353515625
2202,1648.60302734375
2203,1620.2535400390625
2204,1637.898193359375
2205,1667.12109375
2206,1624.4913330078125
2207,1643.1083984375
2208,1652.809326171875
2209,1640.8831787109375
2210,1655.542724609375
2211,1627.38671875
2212,1639.121826171875
2213,1644.121337890625
2214,1615.50439453125
2215,1638.1859130859375
2216,1636.046630859375
2217,1646.296142578125
2218,1637.24853515625
2219,1650.9959716796875
2220,1651.724853515625
2221,1644.506103515625
2222,1636.6065673828125
2223,1639.593994140625
2224,1636.733154296875
2225,1642.58251953125
2226,1643.405517578125
2227,1647.98095703125
2228,1660.70166015625
2229,1635.344482421875
2230,1633.972412109375
2231,1656.7203369140625
2232,1655.0364990234375
2233,1641.5538330078125
2234,1632.517333984375
2235,1658.2022705078125
2236,1634.967529296875
2237,1622.982666015625
2238,1627.4459228515625
2239,1630.937255859375
2240,1643.6729736328125
2241,1656.967041015625
2242,1625.439208984375
2243,1643.9888916015625
2244,1635.5328369140625
2245,1636.06982421875
2246,1625.110107421875
2247,1630.778076171875
2248,1642.1416015625
2249,1647.1273193359375
2250,1643.6112060546875
2251,1648.81005859375
2252,1659.740478515625
2253,1648.9591064453125
2254,1635.3896484375
2255,1648.454833984375
2256,1646.12548828125
2257,1633.5439453125
2258,1644.205810546875
2259,1641.2978515625
2260,1639.10693359375
2261,1640.93994140625
2262,1641.5020751953125
2263,1634.5537109375
2264,1628.775146484375
2265,1649.415771484375
2266,1641.951904296875
2267,1624.85302734375
2268,1630.8177490234375
2269,1648.6851806640625
2270,1616.6240234375
2271,1640.269775390625
2272,1643.765380859375
2273,1631.347412109375
2274,1642.757080078125
2275,1638.9111328125
2276,1635.630126953125
2277,1632.59423828125
2278,1632.939453125
2279,1625.7587890625
2280,1652.11279296875
2281,1634.6512451171875
2282,1635.2034912109375
2283,1643.065673828125
2284,1649.0050048828125
2285,1631.993408203125
2286,1640.7484130859375
2287,1635.91259765625
2288,1638.955078125
2289,1637.6014404296875
2290,1649.576416015625
2291,1648.816162109375
2292,1633.2716064453125
2293,1641.3802490234375
2294,1638.635498046875
2295,1642.1845703125
2296,1646.588134765625
2297,1628.971923828125
2298,1632.081787109375
2299,1622.849365234375
2300,1648.3963623046875
2301,1634.6558837890625
2302,1632.07568359375
2303,1633.66162109375
2304,1637.334716796875
2305,1642.18115234375
2306,1634.234375
2307,1635.681640625
2308,1638.1029052734375
2309,1627.1612548828125
2310,1629.4630126953125
2311,1629.7027587890625
2312,1644.5595703125
2313,1647.24267578125
2314,1626.4971923828125
2315,1635.9581298828125
2316,1622.5960693359375
2317,1640.964599609375
2318,1623.324951171875
2319,1637.31103515625
2320,1632.2078857421875
2321,1646.399169921875
2322,1641.408935546875
2323,1630.178466796875
2324,1635.72314453125
2325,1637.8841552734375
2326,1626.196044921875
2327,1634.877685546875
2328,1650.2906494140625
2329,1641.0498046875
2330,1623.6768798828125
2331,1634.7548828125
2332,1619.4442138671875
2333,1647.905029296875
2334,1629.7529296875
2335,1641.0675048828125
2336,1647.70849609375
2337,1640.3359375
2338,1635.96435546875
2339,1628.535400390625
2340,1628.370849609375
2341,1634.37646484375
2342,1644.207763671875
2343,1620.6580810546875
2344,1637.7911376953125
2345,1636.217529296875
2346,1643.603515625
2347,1637.353759765625
2348,1635.445068359375
2349,1635.7254638671875
2350,1621.1732177734375
2351,1642.81494140625
2352,1644.323486328125
2353,1625.12060546875
2354,1631.9224853515625
2355,1648.236328125
2356,1644.047607421875
2357,1634.9586181640625
2358,1640.6807861328125
2359,1650.491455078125
2360,1623.9219970703125
2361,1631.38623046875
2362,1641.8018798828125
2363,1620.916748046875
2364,1626.107177734375
2365,1642.653076171875
2366,1626.22412109375
2367,1640.693115234375
2368,1640.5777587890625
2369,1640.1036376953125
2370,1635.84765625
2371,1627.3223876953125
2372,1634.994140625
2373,1628.4683837890625
2374,1620.1016845703125
2375,1638.7825927734375
2376,1611.281982421875
2377,1628.6396484375
2378,1625.675048828125
2379,1619.9227294921875
2380,1639.09716796875
2381,1631.860107421875
2382,1640.576171875
2383,1654.654052734375
2384,1623.9456787109375
2385,1626.297119140625
2386,1639.5120849609375
2387,1631.1500244140625
2388,1640.944091796875
2389,1648.383056640625
2390,1645.227294921875
2391,1621.9404296875
2392,1626.620849609375
2393,1632.6572265625
2394,1632.7373046875
2395,1615.968017578125
2396,1637.66845703125
2397,1644.2371826171875
2398,1623.08251953125
2399,1627.779541015625
2400,1629.779296875
2401,1647.7872314453125
2402,1639.3533935546875
2403,1630.6727294921875
2404,1647.400390625
2405,1651.5340576171875
2406,1618.45263671875
2407,1619.999267578125
2408,1636.986572265625
2409,1637.72998046875
2410,1650.2080078125
2411,1640.071533203125
2412,1636.00732421875
2413,1617.859375
2414,1646.369140625
2415,1643.51123046875
2416,1632.7781982421875
2417,1627.8004150390625
2418,1623.3885498046875
2419,1631.3970947265625
2420,1629.4024658203125
2421,1636.862060546875
2422,1619.8109130859375
2423,1650.712158203125
2424,1631.96826171875
2425,1634.011474609375
2426,1652.955810546875
2427,1637.999267578125
2428,1645.172607421875
2429,1634.220703125
2430,1641.9671630859375
2431,1644.83935546875
2432,1608.345947265625
2433,1647.5228271484375
2434,1643.8525390625
2435,1626.037841796875
2436,1639.927490234375
2437,1643.1629638671875
2438,1616.8001708984375
2439,1633.771484375
2440,1640.251953125
2441,1645.6851806640625
2442,1665.5804443359375
2443,1639.4464111328125
2444,1636.2607421875
2445,1634.90673828125
2446,1633.2158203125
2447,1646.011962890625
2448,1627.9132080078125
2449,1637.997314453125
2450,1623.6083984375
2451,1636.533935546875
2452,1618.669921875
2453,1654.5877685546875
2454,1624.1417236328125
2455,1641.5146484375
2456,1628.584716796875
2457,1643.0303955078125
2458,1649.1015625
2459,1624.910400390625
2460,1633.28662109375
2461,1639.9002685546875
2462,1625.970458984375
2463,1635.51025390625
2464,1653.72314453125
2465,1627.67431640625
2466,1623.065185546875
2467,1625.603515625
2468,1644.8106689453125
2469,1617.49951171875
2470,1624.663818359375
2471,1633.500244140625
2472,1649.103271484375
2473,1635.89794921875
2474,1638.228271484375
2475,1625.1279296875
2476,1650.287109375
2477,1615.2744140625
2478,1632.48193359375
2479,1647.9866943359375
2480,1648.5914306640625
2481,1619.5333251953125
2482,1629.66552734375
2483,1637.589111328125
2484,1630.0745849609375
2485,1640.3116455078125
2486,1650.5845947265625
2487,1630.93798828125
2488,1633.4454345703125
2489,1619.5472412109375
2490,1636.9654541015625
2491,1633.68701171875
2492,1635.71728515625
2493,1619.8720703125
2494,1627.958740234375
2495,1655.8515625
2496,1635.8251953125
2497,1636.830322265625
2498,1629.4716796875
2499,1636.7899169921875
2500,1624.391845703125
2501,1630.43310546875
2502,1640.141357421875
2503,1637.413330078125
2504,1630.9190673828125
2505,1626.869384765625
2506,1630.717041015625
2507,1620.039306640625
2508,1647.9788818359375
2509,1641.1365966796875
2510,1640.3065185546875
2511,1622.70361328125
2512,1626.131591796875
2513,1637.384521484375
2514,1646.645263671875
2515,1643.139404296875
2516,1625.1197509765625
2517,1641.06494140625
2518,1627.9677734375
2519,1636.61865234375
2520,1619.806640625
2521,1639.1285400390625
2522,1624.0162353515625
2523,1648.8162841796875
2524,1633.986083984375
2525,1626.222900390625
2526,1629.442626953125
2527,1642.302734375
2528,1621.366455078125
2529,1626.224365234375
2530,1625.5067138671875
2531,1622.562744140625
2532,1631.572021484375
2533,1643.747802734375
2534,1644.339111328125
2535,1633.018798828125
2536,1642.1478271484375
2537,1638.44189453125
2538,1649.5035400390625
2539,1649.808349609375
2540,1627.36865234375
2541,1627.0992431640625
2542,1640.78564453125
2543,1638.4381103515625
2544,1641.4765625
2545,1637.6402587890625
2546,1623.30615234375
2547,1635.169189453125
2548,1624.74072265625
2549,1639.46728515625
2550,1645.421142578125
2551,1623.775634765625
2552,1657.2684326171875
2553,1632.781494140625
2554,1625.4183349609375
2555,1618.9268798828125
2556,1626.3768310546875
2557,1634.116943359375
2558,1627.9957275390625
2559,1635.6630859375
2560,1640.90087890625
2561,1630.42431640625
2562,1641.7802734375
2563,1631.28564453125
2564,1627.970947265625
2565,1621.323974609375
2566,1632.890380859375
2567,1631.6158447265625
2568,1621.759765625
2569,1646.2783203125
2570,1640.880126953125
2571,1624.219970703125
2572,1632.646728515625
2573,1622.85595703125
2574,1639.2177734375
2575,1624.0235595703125
2576,1625.444091796875
2577,1645.009521484375
2578,1652.198486328125
2579,1633.069580078125
2580,1637.1875
2581,1628.547607421875
2582,1622.2862548828125
2583,1620.1007080078125
2584,1628.05224609375
2585,1614.043701171875
2586,1612.3359375
2587,1625.91259765625
2588,1625.1199951171875
2589,1607.97265625
2590,1629.771484375
2591,1623.875732421875
2592,1621.484375
2593,1644.6202392578125
2594,1617.4664306640625
2595,1640.3907470703125
2596,1624.144287109375
2597,1633.527587890625
2598,1636.952880859375
2599,1625.188232421875
2600,1634.24169921875
2601,1635.13623046875
2602,1617.2825927734375
2603,1635.4656982421875
2604,1625.530517578125
2605,1637.770263671875
2606,1621.016845703125
2607,1634.779541015625
2608,1637.863525390625
2609,1629.6494140625
2610,1627.492919921875
2611,1616.6239013671875
2612,1631.630126953125
2613,1628.499267578125
2614,1622.1729736328125
2615,1632.916259765625
2616,1651.3790283203125
2617,1624.7222900390625
2618,1631.6484375
2619,1628.0635986328125
2620,1633.407958984375
2621,1639.76123046875
2622,1628.8134765625
2623,1609.3406982421875
2624,1633.929443359375
2625,1617.5977783203125
2626,1639.0760498046875
2627,1650.8341064453125
2628,1628.7572021484375
2629,1643.0167236328125
2630,1632.534912109375
2631,1637.9608154296875
2632,1640.010498046875
2633,1622.2623291015625
2634,1631.65234375
2635,1633.12109375
2636,1629.9384765625
2637,1615.952880859375
2638,1626.532470703125
2639,1626.0223388671875
2640,1634.1473388671875
2641,1631.781005859375
2642,1620.06884765625
2643,1606.1905517578125
2644,1614.850341796875
2645,1630.21826171875
2646,1615.953369140625
2647,1651.638916015625
2648,1623.9349365234375
2649,1635.041748046875
2650,1643.8056640625
2651,1632.6416015625
2652,1637.522216796875
2653,1629.86181640625
2654,1601.609375
2655,1638.2430419921875
2656,1642.9852294921875
2657,1619.8115234375
2658,1620.1202392578125
2659,1626.8240966796875
2660,1635.111572265625
2661,1645.65380859375
2662,1604.9190673828125
2663,1622.4088134765625
2664,1621.9874267578125
2665,1643.953369140625
2666,1628.03662109375
2667,1642.57666015625
2668,1634.3587646484375
2669,1642.8011474609375
2670,1632.6663818359375
2671,1644.2789306640625
2672,1642.5313720703125
2673,1636.15576171875
2674,1628.533203125
2675,1628.1004638671875
2676,1615.65966796875
2677,1613.39501953125
2678,1640.462890625
2679,1620.856201171875
2680,1616.9041748046875
2681,1636.673828125
2682,1625.4580078125
2683,1620.54248046875
2684,1615.486083984375
2685,1626.647705078125
2686,1609.4957275390625
2687,1628.847900390625
2688,1630.410400390625
2689,1636.1435546875
2690,1638.985107421875
2691,1620.112548828125
2692,1630.394287109375
2693,1614.5926513671875
2694,1634.157470703125
2695,1624.9442138671875
2696,1631.2200927734375
2697,1626.0601806640625
2698,1613.267822265625
2699,1620.32080078125
2700,1627.304931640625
2701,1635.7412109375
2702,1613.59521484375
2703,1615.8206787109375
2704,1627.174560546875
2705,1615.8770751953125
2706,1620.056396484375
2707,1623.548828125
2708,1635.8389892578125
2709,1622.425537109375
2710,1636.9150390625
2711,1632.3638916015625
2712,1639.5927734375
2713,1635.8203125
2714,1631.511474609375
2715,1630.377685546875
2716,1616.136474609375
2717,1626.60693359375
2718,1638.641357421875
2719,1619.997802734375
2720,1623.92431640625
2721,1621.5771484375
2722,1629.653076171875
2723,1623.3787841796875
2724,1631.923583984375
2725,1637.722900390625
2726,1629.56396484375
2727,1632.1763916015625
2728,1632.327880859375
2729,1615.813232421875
2730,1608.142822265625
2731,1650.71142578125
2732,1613.8941650390625
2733,1602.962646484375
2734,1626.14404296875
2735,1635.6439208984375
2736,1638.4466552734375
2737,1633.156005859375
2738,1629.3720703125
2739,1636.6099853515625
2740,1627.624267578125
2741,1617.428955078125
2742,1653.10595703125
2743,1611.7890625
2744,1634.1971435546875
2745,1606.97802734375
2746,1631.744384765625
2747,1608.876220703125
2748,1654.67138671875
2749,1645.3470458984375
2750,1637.691162109375
2751,1630.1312255859375
2752,1632.672607421875
2753,1629.154541015625
2754,1644.65625
2755,1623.10205078125
2756,1620.33935546875
2757,1631.2275390625
2758,1632.9849853515625
2759,1637.7916259765625
2760,1645.742431640625
2761,1623.925537109375
2762,1620.736328125
2763,1612.13037109375
2764,1630.1328125
2765,1635.115234375
2766,1613.300537109375
2767,1619.91162109375
2768,1606.861328125
2769,1628.0489501953125
2770,1626.56689453125
2771,1617.2940673828125
2772,1631.739013671875
2773,1646.1904296875
2774,1624.8037109375
2775,1609.261474609375
2776,1612.935302734375
2777,1615.37158203125
2778,1622.713134765625
2779,1623.84912109375
2780,1620.16357421875
2781,1631.576416015625
2782,1615.543212890625
2783,1638.695556640625
2784,1630.2298583984375
2785,1644.08251953125
2786,1624.781005859375
2787,1640.585205078125
2788,1619.861572265625
2789,1629.8087158203125
2790,1626.6578369140625
2791,1630.6295166015625
2792,1624.3701171875
2793,1631.4671630859375
2794,1620.651611328125
2795,1628.8876953125
2796,1607.8768310546875
2797,1618.8206787109375
2798,1634.34228515625
2799,1623.3399658203125
2800,1630.21533203125
2801,1634.0159912109375
2802,1622.730224609375
2803,1621.1136474609375
2804,1631.4002685546875
2805,1629.52880859375
2806,1614.2125244140625
2807,1636.0347900390625
2808,1631.2099609375
2809,1637.10498046875
2810,1624.99853515625
2811,1618.11767578125
2812,1617.15087890625
2813,1621.683837890625
2814,1610.145751953125
2815,1624.840087890625
2816,1640.97998046875
2817,1628.4859619140625
2818,1621.72705078125
2819,1622.6541748046875
2820,1611.6763916015625
2821,1617.614990234375
2822,1619.05908203125
2823,1613.6787109375
2824,1611.712890625
2825,1607.796142578125
2826,1628.265869140625
2827,1627.058837890625
2828,1612.043212890625
2829,1600.826904296875
2830,1630.5740966796875
2831,1614.32275390625
2832,1620.0706787109375
2833,1642.14599609375
2834,1629.975341796875
2835,1624.4801025390625
2836,1621.87939453125
2837,1639.0400390625
2838,1607.6435546875
2839,1621.8739013671875
2840,1623.129150390625
2841,1632.5347900390625
2842,1613.3077392578125
2843,1622.9852294921875
2844,1617.7679443359375
2845,1631.249755859375
2846,1621.822265625
2847,1616.2537841796875
2848,1621.4345703125
2849,1647.2928466796875
2850,1633.45458984375
2851,1616.729736328125
2852,1624.67529296875
2853,1611.01806640625
2854,1619.6080322265625
2855,1648.571533203125
2856,1636.707275390625
2857,1619.403564453125
2858,1630.1490478515625
2859,1636.2789306640625
2860,1638.2054443359375
2861,1619.9781494140625
2862,1620.16943359375
2863,1627.261962890625
2864,1627.208251953125
2865,1611.14306640625
2866,1602.907958984375
2867,1609.970947265625
2868,1624.372314453125
2869,1620.916259765625
2870,1623.673095703125
2871,1602.243896484375
2872,1621.34765625
2873,1615.49755859375
2874,1631.95849609375
2875,1627.4395751953125
2876,1621.009765625
2877,1632.007080078125
2878,1645.514404296875
2879,1608.7451171875
2880,1620.2998046875
2881,1631.590576171875
2882,1620.4871826171875
2883,1638.55029296875
2884,1623.826904296875
2885,1644.7149658203125
2886,1622.463134765625
2887,1628.3338623046875
2888,1623.9033203125
2889,1626.8134765625
2890,1607.842041015625
2891,1612.23388671875
2892,1616.0631103515625
2893,1611.1949462890625
2894,1618.8009033203125
2895,1615.894287109375
2896,1617.396728515625
2897,1636.5953369140625
2898,1616.6842041015625
2899,1612.7901611328125
2900,1612.345703125
2901,1613.488525390625
2902,1639.2958984375
2903,1635.0545654296875
2904,1628.6734619140625
2905,1621.57958984375
2906,1634.6551513671875
2907,1631.0518798828125
2908,1616.6337890625
2909,1615.561279296875
2910,1620.496337890625
2911,1616.25537109375
2912,1612.146484375
2913,1620.7430419921875
2914,1617.85009765625
2915,1621.3331298828125
2916,1615.474365234375
2917,1610.345703125
2918,1626.7366943359375
2919,1642.1248779296875
2920,1640.670654296875
2921,1628.5291748046875
2922,1633.675048828125
2923,1618.562255859375
2924,1631.6932373046875
2925,1628.5531005859375
2926,1621.18896484375
2927,1599.60302734375
2928,1625.894775390625
2929,1629.219482421875
2930,1613.41162109375
2931,1620.99658203125
2932,1630.22802734375
2933,1632.4296875
2934,1617.4803466796875
2935,1606.816162109375
2936,1625.583251953125
2937,1614.676513671875
2938,1609.8876953125
2939,1620.79736328125
2940,1637.4915771484375
2941,1617.5079345703125
2942,1621.264404296875
2943,1609.397705078125
2944,1611.4757080078125
2945,1621.6513671875
2946,1623.091796875
2947,1627.3394775390625
2948,1630.1710205078125
2949,1638.3790283203125
2950,1617.45458984375
2951,1613.010986328125
2952,1619.3687744140625
2953,1619.015869140625
2954,1622.308349609375
2955,1618.8232421875
2956,1621.783447265625
2957,1623.2060546875
2958,1614.5576171875
2959,1618.5406494140625
2960,1610.9715576171875
2961,1612.01611328125
2962,1606.731689453125
2963,1624.728271484375
2964,1618.1883544921875
2965,1617.4073486328125
2966,1591.3184814453125
2967,1614.2392578125
2968,1616.9510498046875
2969,1632.50439453125
2970,1631.981201171875
2971,1619.66455078125
2972,1604.8709716796875
2973,1609.203125
2974,1639.201904296875
2975,1628.09033203125
2976,1610.8858642578125
2977,1603.8958740234375
2978,1630.0335693359375
2979,1619.906005859375
2980,1619.2698974609375
2981,1628.65087890625
2982,1626.319580078125
2983,1603.35302734375
2984,1630.199462890625
2985,1638.4541015625
2986,1621.9942626953125
2987,1630.11865234375
2988,1605.05419921875
2989,1625.1065673828125
2990,1625.305419921875
2991,1605.214599609375
2992,1624.915771484375
2993,1623.846435546875
2994,1616.281494140625
2995,1623.958984375
2996,1627.1761474609375
2997,1638.092041015625
2998,1597.0516357421875
2999,1648.1776123046875
3000,1608.721435546875
3001,1627.9447021484375
3002,1612.7318115234375
3003,1599.365234375
3004,1627.5347900390625
3005,1605.1973876953125
3006,1616.141845703125
3007,1612.410888671875
3008,1623.94970703125
3009,1622.99560546875
3010,1612.250244140625
3011,1620.487060546875
3012,1615.1845703125
3013,1620.09912109375
3014,1618.67138671875
3015,1621.10595703125
3016,1633.5201416015625
3017,1632.486328125
3018,1612.3017578125
3019,1617.9996337890625
3020,1632.46240234375
3021,1639.9227294921875
3022,1613.36181640625
3023,1613.623779296875
3024,1626.713134765625
3025,1624.251953125
3026,1621.773681640625
3027,1621.163818359375
3028,1628.11767578125
3029,1631.7825927734375
3030,1617.6710205078125
3031,1611.6153564453125
3032,1615.6412353515625
3033,1602.1785888671875
3034,1613.7596435546875
3035,1624.71875
3036,1609.38818359375
3037,1619.4052734375
3038,1608.9503173828125
3039,1611.24267578125
3040,1601.929931640625
3041,1625.050048828125
3042,1617.2340087890625
3043,1623.8782958984375
3044,1611.93603515625
3045,1610.67138671875
3046,1613.774658203125
3047,1617.51904296875
3048,1620.7479248046875
3049,1617.411376953125
3050,1614.94970703125
3051,1609.3223876953125
3052,1641.398193359375
3053,1629.253173828125
3054,1634.9012451171875
3055,1631.77197265625
3056,1619.6031494140625
3057,1632.688720703125
3058,1614.464111328125
3059,1607.8785400390625
3060,1633.15234375
3061,1614.902099609375
3062,1631.0628662109375
3063,1631.887451171875
3064,1614.2376708984375
3065,1624.138427734375
3066,1598.508544921875
3067,1612.96435546875
3068,1618.896240234375
3069,1612.39794921875
3070,1626.118896484375
3071,1641.776123046875
3072,1620.966796875
3073,1605.819091796875
3074,1625.66845703125
3075,1625.2841796875
3076,1630.7431640625
3077,1602.421142578125
3078,1614.836181640625
3079,1603.864013671875
3080,1644.951416015625
3081,1619.009521484375
3082,1616.8917236328125
3083,1612.8724365234375
3084,1604.025390625
3085,1603.5057373046875
3086,1623.242919921875
3087,1615.2813720703125
3088,1632.7767333984375
3089,1613.26708984375
3090,1618.230712890625
3091,1615.5565185546875
3092,1645.878173828125
3093,1630.86328125
3094,1611.0802001953125
3095,1624.375732421875
3096,1608.3111572265625
3097,1629.103759765625
3098,1619.8878173828125
3099,1611.1787109375
3100,1622.236328125
3101,1616.3887939453125
3102,1629.701904296875
3103,1618.433349609375
3104,1614.6829833984375
3105,1615.929443359375
3106,1625.35888671875
3107,1611.6334228515625
3108,1630.5283203125
3109,1617.82373046875
3110,1621.475341796875
3111,1624.72900390625
3112,1613.63671875
3113,1635.345703125
3114,1622.89697265625
3115,1615.730224609375
3116,1599.4874267578125
3117,1613.2393798828125
3118,1615.969970703125
3119,1611.4306640625
3120,1629.7252197265625
3121,1593.13037109375
3122,1619.710205078125
3123,1616.722900390625
3124,1610.75439453125
3125,1628.4266357421875
3126,1611.877685546875
3127,1638.16162109375
3128,1628.9482421875
3129,1619.216796875
3130,1642.5380859375
3131,1620.1314697265625
3132,1625.475830078125
3133,1635.4765625
3134,1622.656982421875
3135,1633.887939453125
3136,1613.596435546875
3137,1615.870849609375
3138,1622.117431640625
3139,1616.59375
3140,1622.04150390625
3141,1628.9986572265625
3142,1604.6597900390625
3143,1618.4365234375
3144,1632.587158203125
3145,1607.252685546875
3146,1626.39501953125
3147,1642.076416015625
3148,1607.1865234375
3149,1614.89404296875
3150,1636.734375
3151,1604.8330078125
3152,1620.2774658203125
3153,1615.35595703125
3154,1616.793701171875
3155,1621.602294921875
3156,1625.852783203125
3157,1621.3359375
3158,1626.2147216796875
3159,1609.0537109375
3160,1605.6904296875
3161,1624.446533203125
3162,1613.6876220703125
3163,1623.880126953125
3164,1619.8670654296875
3165,1618.346435546875
3166,1624.744140625
3167,1601.1204833984375
3168,1621.43701171875
3169,1633.79052734375
3170,1607.6219482421875
3171,1612.872314453125
3172,1618.411376953125
3173,1616.164794921875
3174,1624.338134765625
3175,1612.57958984375
3176,1616.388671875
3177,1595.472412109375
3178,1622.68408203125
3179,1605.84130859375
3180,1636.54541015625
3181,1609.1600341796875
3182,1595.10595703125
3183,1616.518798828125
3184,1617.7203369140625
3185,1625.4144287109375
3186,1618.289306640625
3187,1615.730224609375
3188,1608.512939453125
3189,1611.305419921875
3190,1613.171630859375
3191,1599.7584228515625
3192,1627.32177734375
3193,1609.67822265625
3194,1614.9910888671875
3195,1619.1209716796875
3196,1634.9248046875
3197,1612.323974609375
3198,1626.388916015625
3199,1611.2200927734375
3200,1612.622314453125
3201,1612.365234375
3202,1605.17724609375
3203,1625.885986328125
3204,1617.242919921875
3205,1602.77587890625
3206,1632.37451171875
3207,1620.524169921875
3208,1615.67919921875
3209,1611.437744140625
3210,1628.553466796875
3211,1608.93212890625
3212,1612.61181640625
3213,1610.9342041015625
3214,1619.35009765625
3215,1607.41552734375
3216,1624.0928955078125
3217,1625.1552734375
3218,1618.196533203125
3219,1611.911376953125
3220,1642.3671875
3221,1637.566650390625
3222,1617.9742431640625
3223,1629.6563720703125
3224,1617.677490234375
3225,1632.278564453125
3226,1616.35205078125
3227,1616.86181640625
3228,1614.24462890625
3229,1598.333251953125
3230,1614.508544921875
3231,1635.392333984375
3232,1648.690673828125
3233,1614.9835205078125
3234,1617.9202880859375
3235,1632.226806640625
3236,1615.3287353515625
3237,1616.0245361328125
3238,1627.6156005859375
3239,1607.3895263671875
3240,1609.064208984375
3241,1628.738525390625
3242,1634.8048095703125
3243,1630.297607421875
3244,1616.412353515625
3245,1592.034912109375
3246,1603.79443359375
3247,1611.364990234375
3248,1616.6593017578125
3249,1637.8388671875
3250,1630.6640625
3251,1617.935791015625
3252,1629.033447265625
3253,1603.492919921875
3254,1630.296875
3255,1589.671875
3256,1629.340576171875
3257,1610.0753173828125
3258,1617.3095703125
3259,1631.650390625
3260,1604.522216796875
3261,1636.74169921875
3262,1604.7965087890625
3263,1614.08837890625
3264,1621.47705078125
3265,1626.9903564453125
3266,1621.963134765625
3267,1638.58203125
3268,1613.81689453125
3269,1626.7230224609375
3270,1631.315185546875
3271,1604.9852294921875
3272,1602.2100830078125
3273,1620.9554443359375
3274,1632.278564453125
3275,1629.20703125
3276,1599.0732421875
3277,1617.2706298828125
3278,1630.4906005859375
3279,1617.441650390625
3280,1627.82861328125
3281,1617.519775390625
3282,1620.99365234375
3283,1614.32666015625
3284,1606.43798828125
3285,1640.7132568359375
3286,1623.6134033203125
3287,1615.3638916015625
3288,1626.6986083984375
3289,1617.8408203125
3290,1601.893798828125
3291,1619.70751953125
3292,1604.188720703125
3293,1627.83740234375
3294,1613.830078125
3295,1596.900146484375
3296,1614.0650634765625
3297,1625.72705078125
3298,1624.3880615234375
3299,1626.85400390625
3300,1622.559326171875
3301,1631.1988525390625
3302,1635.6961669921875
3303,1614.4951171875
3304,1617.90283203125
3305,1609.454833984375
3306,1619.959228515625
3307,1625.773193359375
3308,1626.69189453125
3309,1607.4678955078125
3310,1632.327392578125
3311,1621.9293212890625
3312,1621.9578857421875
3313,1611.9287109375
3314,1616.781982421875
3315,1597.955078125
3316,1603.913818359375
3317,1617.52783203125
3318,1625.15576171875
3319,1596.8314208984375
3320,1633.533203125
3321,1610.341552734375
3322,1587.669921875
3323,1621.576904296875
3324,1600.64208984375
3325,1611.06298828125
3326,1631.0914306640625
3327,1611.620849609375
3328,1612.37744140625
3329,1596.78857421875
3330,1603.508056640625
3331,1636.212158203125
3332,1634.867431640625
3333,1621.090087890625
3334,1620.4561767578125
3335,1640.87255859375
3336,1613.87451171875
3337,1629.5673828125
3338,1611.2115478515625
3339,1629.0535888671875
3340,1607.874267578125
3341,1603.4638671875
3342,1621.8687744140625
3343,1619.876953125
3344,1625.9808349609375
3345,1612.403076171875
3346,1601.75732421875
3347,1622.05712890625
3348,1619.0853271484375
